speaker_id,target_id,approach,n_refs,strategy,seed,output_path,tts_time_s,eval_time_s,utmos,speaker_sim,wer,cer,sbs_f1,transcript
1188,1188_133604_000042_000003,concat_audio,2,longest,456,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_2refs_longest_seed456.wav,19.82,0.55,4.429,0.9759,0.1351,0.0305,,"And also Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,3,random,42,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_3refs_random_seed42.wav,20.43,0.56,4.415,0.9685,0.1892,0.0355,,"And also, Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed-for-all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,3,random,123,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_3refs_random_seed123.wav,21.02,0.56,4.398,0.9679,0.1081,0.0254,,"And also, Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,3,random,456,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_3refs_random_seed456.wav,20.21,0.55,4.44,0.9824,0.1081,0.0254,,"And also, Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,3,longest,42,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_3refs_longest_seed42.wav,20.06,0.55,4.399,0.981,0.1081,0.0254,,"And also, Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,3,longest,123,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_3refs_longest_seed123.wav,22.76,0.56,4.414,0.9809,0.1622,0.0305,,and also Carpaccio does it with a touch with one sweep of his brush three minutes at the most allowed for all the beast while Michael Angelo has been haggling at this dragon's neck for an hour
1188,1188_133604_000042_000003,concat_audio,3,longest,456,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_3refs_longest_seed456.wav,23.85,0.54,4.388,0.9792,0.2703,0.0609,,and also carpaccio does it with the touch with one sweep of his brush three minutes at the most allowed for all the beast while michael angelo has been haggling at this dragon's neck for an hour
1188,1188_133604_000042_000003,concat_audio,5,random,42,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_5refs_random_seed42.wav,20.5,0.56,4.433,0.9678,0.1081,0.0254,,"And also, Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,5,random,123,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_5refs_random_seed123.wav,20.52,0.56,4.438,0.9807,0.1892,0.0406,,And also Carpaccio does it with a touch with one sweep of his brush. Three minutes at the most allowed for all the beast while Michelangelo has been haggling at this dragon's neck for an hour.
1188,1188_133604_000042_000003,concat_audio,5,random,456,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_5refs_random_seed456.wav,20.9,0.56,4.418,0.9762,0.1081,0.0254,,"And also, Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,5,longest,42,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_5refs_longest_seed42.wav,23.73,0.56,4.381,0.974,0.1351,0.0305,,"And also, Carpaccio does it with a touch with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,5,longest,123,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_5refs_longest_seed123.wav,19.68,0.55,4.359,0.9769,0.1351,0.0305,,"And also Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000042_000003,concat_audio,5,longest,456,outputs/fewshot/1188/1188_1188_133604_000042_000003_concat_audio_5refs_longest_seed456.wav,22.6,0.57,4.433,0.9737,0.1351,0.0305,,"And also Carpaccio does it with a touch, with one sweep of his brush, three minutes at the most allowed for all the beast, while Michelangelo has been haggling at this dragon's neck for an hour."
1188,1188_133604_000006_000000,single_baseline,1,random,42,outputs/fewshot/1188/1188_1188_133604_000006_000000_single_baseline_1refs_random_seed42.wav,31.64,0.79,4.38,0.9603,0.1591,0.0229,,"so that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,single_baseline,1,random,123,outputs/fewshot/1188/1188_1188_133604_000006_000000_single_baseline_1refs_random_seed123.wav,40.07,0.77,4.385,0.9761,0.1591,0.0229,,"So that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear. And the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,single_baseline,1,random,456,outputs/fewshot/1188/1188_1188_133604_000006_000000_single_baseline_1refs_random_seed456.wav,36.24,0.72,4.378,0.9747,0.4545,0.0784,,so that the schools of crystal visionary passionate and fantastic and purpose are in method trenchantly formal and clear and the schools of clay absolutely realistic temperate and simple and purpose are in method mysterious and soft sometimes licentious sometimes terrific and always obscure
1188,1188_133604_000006_000000,embed_avg,1,random,42,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_1refs_random_seed42.wav,40.12,0.81,4.408,0.943,0.1591,0.0229,,"so that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,1,random,123,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_1refs_random_seed123.wav,38.68,0.77,4.488,0.9568,0.1364,0.0196,,"So that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,1,random,456,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_1refs_random_seed456.wav,35.5,0.76,4.473,0.9644,0.2045,0.0294,,"So that the schools of crystal, visionary, passionate, and fantastic in purpose are in method, trenchantly formal and clear. And the schools of clay, absolutely realistic, temperate, and simple in purpose are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,1,longest,42,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_1refs_longest_seed42.wav,34.57,0.78,4.492,0.9599,0.1136,0.0163,,"So that the schools of crystal, visionary, passionate, and fantastic in purpose, are, in method, trenchantly formal and clear. And the schools of clay, absolutely realistic, temperate, and simple in purpose, are, in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,1,longest,123,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_1refs_longest_seed123.wav,35.39,0.76,4.491,0.9739,0.1364,0.0196,,"So that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,1,longest,456,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_1refs_longest_seed456.wav,37.09,0.81,4.48,0.9709,0.1818,0.0261,,"so that the schools of crystal, visionary, passionate, and fantastic in purpose are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,2,random,42,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_2refs_random_seed42.wav,35.2,0.8,4.443,0.9741,0.1591,0.0229,,"so that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,2,random,123,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_2refs_random_seed123.wav,38.49,0.75,4.503,0.9671,0.1818,0.0294,,"So that the schools of crystal, visionary, passionate, and fantastic in purpose are in method, trenchantly formal and clear, and the schools of clay absolutely realistic, temperate, and simple in purpose are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,2,random,456,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_2refs_random_seed456.wav,32.84,0.79,4.45,0.9684,0.1818,0.0261,,"so that the schools of crystal, visionary, passionate, and fantastic in purpose are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,2,longest,42,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_2refs_longest_seed42.wav,35.7,0.71,4.479,0.9771,0.4318,0.0686,,So that the schools of crystal visionary passionate and fantastic in purpose are in method Trenchantly formal and clear and the schools of clay absolutely realistic temperate and simple in purpose are in method mysterious and soft Sometimes licentious sometimes terrific and always obscure
1188,1188_133604_000006_000000,embed_avg,2,longest,123,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_2refs_longest_seed123.wav,35.48,0.79,4.484,0.9717,0.2045,0.0327,,"so that the schools of crystal, visionary, passionate, and fantastic in purpose are in method, trenchantly formal and clear, and the schools of clay absolutely realistic, temperate, and simple in purpose are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,2,longest,456,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_2refs_longest_seed456.wav,37.19,0.77,4.48,0.9737,0.1364,0.0196,,"So that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,3,random,42,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_3refs_random_seed42.wav,36.3,0.75,4.426,0.9709,0.25,0.0359,,"So that the schools of crystal, visionary, passionate and fantastic in purpose are, in method, trenchantly formal and clear. And the schools of clay, absolutely realistic, temperate and simple in purpose are in method, mysterious and soft, sometimes licentious, sometimes terrific and always obscure."
1188,1188_133604_000006_000000,embed_avg,3,random,123,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_3refs_random_seed123.wav,35.97,0.77,4.501,0.9637,0.1364,0.0196,,"So that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear, and the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
1188,1188_133604_000006_000000,embed_avg,3,random,456,outputs/fewshot/1188/1188_1188_133604_000006_000000_embed_avg_3refs_random_seed456.wav,35.59,0.78,4.471,0.9535,0.1818,0.0261,,"so that the schools of crystal, visionary, passionate, and fantastic in purpose, are in method, trenchantly formal and clear. And the schools of clay, absolutely realistic, temperate, and simple in purpose, are in method, mysterious and soft, sometimes licentious, sometimes terrific, and always obscure."
